S,X,T,r,div,v,n,Amercall
92.4545905,100,0.196231407,0.061725259,0.034221357,0.239324184,15000,1.468523274
127.2975005,100,0.271367549,0.080656981,0.001612886,0.519984608,15000,32.05568477
125.5038473,100,0.84064543,0.089677831,0.022710589,0.172820182,15000,30.64001938
91.84940783,100,4.087171775,0.013143417,0.051481688,0.114263065,15000,2.107967907
100.5611546,100,2.582280449,0,0.074363823,0.450946749,15000,20.87250117
100.8271723,100,4.452209109,0.005335452,0.078909168,0.200701657,15000,8.148521855
83.51274697,100,0.771560397,0.054609533,0.000520763,0.255507685,15000,3.283658398
115.5409774,100,0.258780421,0.075848101,0.089315713,0.107713085,15000,15.54097741
96.73826146,100,4.434277347,0.004610589,0.082814509,0.42176114,15000,19.82055011
109.6572524,100,0.146485074,0.090036484,0.027822525,0.335675094,15000,12.15549382
85.23493388,100,0.871488809,0.046225402,0.091146893,0.349094407,15000,4.846960738
113.9057285,100,0.938692125,0.009212884,0.08363866,0.26688946,15000,16.00605946
129.1419825,100,0.992319504,0.032864386,0.089227612,0.541629257,15000,37.27127381
126.6185163,100,2.618132642,0.076407882,0.040681936,0.567036799,15000,53.75713251
115.7472206,100,0.462936408,0.03469333,0.010532325,0.406190956,15000,21.96411015
120.0557819,100,0.65647305,0.073591883,0.033208205,0.474550939,15000,29.62208119
81.42021334,100,0.489800908,0.023987096,0.013841064,0.144016467,15000,0.078484939
87.76156235,100,0.781765015,0,0.066881569,0.142043653,15000,0.412304964
97.83481226,100,0.513621503,0.052372145,0.064275403,0.334843226,15000,7.972213621
111.1430937,100,0.530646825,0.050138365,0.031028718,0.156750336,15000,12.90822176
78.96754709,100,0.8135348,0.066152154,0.078671417,0.350461381,15000,3.322587835
99.17900726,100,1.81685402,0,0.093763367,0.51513924,15000,19.76970008
116.6748996,100,0.601470492,0.051366804,0.07019174,0.353023237,15000,20.81768408
102.2184804,100,0.956386567,0.011087525,0.072175267,0.341739791,15000,11.95670746
83.40586513,100,1.93712211,0.086102784,0.06535819,0.290193706,15000,7.917472323
82.21811163,100,0.282794663,0,0.009059499,0.199857317,15000,0.116137408
81.84760997,100,0.885371346,0.02326818,0.014675695,0.393367235,15000,6.251979955
101.3782846,100,1.584722385,0.061720256,0.044376629,0.428859951,15000,21.88135119
103.5259079,100,0.212721721,0.031159727,0.05364065,0.194287373,15000,5.385359641
89.27522376,100,0.558196532,0.089252537,0.074193151,0.166329856,15000,1.242975899
73.64653279,100,1.860730888,0.053150354,0.058905573,0.223067767,15000,1.836113867
106.3498027,100,0.119444834,0.01681293,0.087493811,0.275495917,15000,7.407962741
87.90288319,100,0.125856707,0.061911711,0.047805627,0.267780399,15000,0.37048707
103.0537367,100,0.75483233,0.041368044,0.02692223,0.596604558,15000,22.36647568
123.4528882,100,4.050247057,0.050748585,0.071262107,0.162437412,15000,24.08109114
95.21882472,100,0.785854727,0,0.069407763,0.14025205,15000,1.56563477
105.7721588,100,4.172594886,0,0.073963826,0.455245845,15000,27.12593921
106.452051,100,0.230015828,0.007530689,0.081524036,0.59497884,15000,14.28046703
122.6683121,100,0.457935506,0.030483234,0.080345355,0.141526418,15000,22.66831211
125.4904337,100,4.535794897,0.081215681,0.026679938,0.225019635,15000,45.5810463
75.26568401,100,0.349421888,0.098176575,0.090358694,0.490705941,15000,2.137333523
95.64140068,100,0.365324173,0,0.027081084,0.412401061,15000,7.285666312
109.1398388,100,0.272112822,0.088029161,0.020629679,0.540355358,15000,17.79922199
76.1285517,100,3.799360068,0.066440796,0.083171965,0.474831017,15000,15.66493909
125.3374852,100,0.475751422,0.005447759,0.037315235,0.297195372,15000,25.97038591
84.31504124,100,0.609059526,0,0.05404562,0.212265151,15000,0.820278864
127.8847424,100,0.34226293,0.04404585,0.095124014,0.179997343,15000,27.88474244
102.2100217,100,0.708395371,0.047848203,0.066664598,0.148210485,15000,5.476353527
77.030818,100,4.41496044,0.053814101,0.001568407,0.404918968,15000,24.4295271
79.02656393,100,0.969819493,0.020380825,0.069770786,0.382590679,15000,4.28964088
104.6801039,100,3.778021911,0.012493682,0.096391621,0.156682855,15000,6.863107778
93.82499646,100,0.491722222,0.057209532,0.068750377,0.230731018,15000,3.383413673
102.4411984,100,0.458169388,0,0.062014437,0.381801937,15000,10.3625793
129.9103826,100,4.291659325,0.095122402,0.04435653,0.210981418,15000,43.88863608
78.23548077,100,0.612831587,0,0.069992718,0.48835465,15000,4.368301528
99.55173808,100,0.380084566,0.092387169,0.005937161,0.370852405,15000,10.37092094
109.9984336,100,0.917682131,0,0.001075706,0.425641808,15000,22.35120528
79.70266475,100,0.835635665,0.05583614,0.077778625,0.506710785,15000,7.409687856
78.79193352,100,0.46475662,0.033113768,0.000669011,0.585736242,15000,6.269647374
71.20924627,100,2.619296093,0.049440066,0.063696232,0.39676119,15000,8.190384131
112.0996215,100,0.270500547,0.02021681,0.0054734,0.27030957,15000,14.13510399
115.9483863,100,0.181740382,0.061900399,0.026241745,0.201320042,15000,16.64629559
88.53302233,100,0.546407488,0.044793371,0.012659132,0.409208519,15000,6.970535638
113.9655154,100,0.820820255,0.067492152,0.046105169,0.479050436,15000,26.22431519
120.6085993,100,0.950411997,0.031371232,0.043521824,0.283626341,15000,23.90558226
124.4493264,100,0.450103578,0.02545838,0.011955189,0.350322759,15000,27.26230795
120.9968496,100,0.28173616,0.039821135,0.033330926,0.395090766,15000,23.2298981
122.6506795,100,3.790467808,0.017136512,0.088227915,0.249424564,15000,24.19077832
95.3849585,100,0.345855861,0.081138609,0.006330682,0.371945317,15000,7.390164081
116.937237,100,0.708917053,0.040084434,0.004123132,0.400065309,15000,26.00698693
126.0800328,100,0.247397261,0.071009804,0.014023291,0.58570045,15000,30.96092305
100.9990631,100,0.952470288,0.096659276,0.038255677,0.346366401,15000,15.98170183
88.25025768,100,0.645591698,0.030207907,0.022904059,0.382909085,15000,6.603034006
87.84715981,100,3.704340157,0.001592671,0.095738315,0.334295208,15000,9.007477285
85.16090381,100,0.389621368,0.08487425,0.073374384,0.570398479,15000,6.892423476
101.4706508,100,0.783008231,0,0.034426641,0.300719628,15000,10.19205726
82.50540231,100,0.337179874,0.087428778,0.072234136,0.223069347,15000,0.37937936
94.83394922,100,0.700756151,0.022053039,0.019328944,0.409670681,15000,10.7777709
125.0291214,100,0.621362763,0.097264255,0.043350135,0.372800169,15000,30.8635871
80.06030198,100,0.141099473,0.034145513,0.026661245,0.220029042,15000,0.008378801
106.3773855,100,0.761212535,0.000300614,0.042598428,0.110897493,15000,6.692510577
116.3757354,100,0.87586029,0.023067937,0.037849807,0.292211126,15000,20.61617938
121.2122963,100,0.774766906,0.076912216,0.074142624,0.136468315,15000,21.24665
105.9553752,100,0.960709673,0.004869533,0.023331898,0.378094189,15000,17.28096509
113.5975464,100,0.291624737,0.050521581,0.0452,0.384238578,15000,17.15199163
120.5588803,100,0.848532871,0.000167047,0.071602183,0.442867109,15000,26.42275296
73.03002871,100,0.831798333,0.066184205,0.041800978,0.13471952,15000,0.027846389
73.38882857,100,0.888183169,0.05433686,0.073873013,0.325177723,15000,1.833125918
120.0302466,100,0.277310053,0.03441464,0.063326608,0.508670234,15000,23.62858936
86.21364492,100,0.744394981,0,0.035470885,0.212083755,15000,1.559323169
114.061134,100,0.882729896,0.06047615,0.084360597,0.492282741,15000,25.22028898
90.73649872,100,0.229577388,0.052837271,0.028923397,0.221599931,15000,1.073777489
103.2174426,100,0.213404769,0.060969504,0.037224788,0.406219852,15000,9.506847786
118.2457127,100,0.912582393,0.008675827,0.063159572,0.21413167,15000,18.61030155
84.97260355,100,0.322756596,0.027986102,0.066020225,0.394514522,15000,2.543435516
117.6276978,100,0.721201044,0.00129379,0.081953928,0.160295828,15000,17.62769776
87.33123125,100,0.835276013,0.021057581,0.056410662,0.121072404,15000,0.315914207
120.6716157,100,1.47417308,0.087187778,0.080882677,0.174703106,15000,22.14872266
118.2735357,100,2.159545613,0,0.074225279,0.599672354,15000,38.24804483
88.19045133,100,0.632511898,0.030537817,0.026661461,0.225680838,15000,2.415725759
86.89911106,100,0.318099439,0.054472606,0.059167092,0.232503348,15000,0.854397166
121.8478854,100,0.27649856,0,0.028215062,0.503496255,15000,25.11751378
117.3048969,100,0.51699408,0.023618235,0.051268309,0.155544914,15000,17.30489688
91.4230955,100,3.243056065,0.09458792,0.07797872,0.291048561,15000,14.41426222
81.30398299,100,0.682421876,0,0.071544155,0.348856058,15000,2.689007044
77.20433986,100,0.236739836,0.095586409,0.095175125,0.490456581,15000,1.448763175
110.673347,100,1.737323115,0.093971925,0.0656934,0.342178366,15000,24.56928388
87.87650058,100,0.317783525,0.014261025,0.099436297,0.101456908,15000,0.005400327
100.7291783,100,1.799364273,0.084971446,0.046633431,0.220983094,15000,14.2640778
118.8485421,100,0.71028713,0.079072141,0.082837531,0.463551349,15000,26.77193341
73.27835186,100,0.886162214,0.004240554,0.039126189,0.483825956,15000,5.005335296
120.9269353,100,0.111384011,0.084898985,0.041007596,0.466845239,15000,22.17424096
77.44205818,100,0.826650324,0.047905481,0.050522166,0.436261981,15000,5.184708071
123.5445878,100,0.563372107,0.073784148,0.037490466,0.11339628,15000,25.04310244
99.03122257,100,0.448841999,0,0.041026461,0.591288723,15000,14.28309634
129.3974588,100,1.204733369,0.076790007,0.003349759,0.568510766,15000,49.67369523
96.28302362,100,0.231399246,0,0.097932385,0.304573203,15000,3.332064959
73.20507036,100,0.64651529,0.07101235,0.043266025,0.483321491,15000,4.112820852
128.7489053,100,4.524268027,0.009215029,0.018802831,0.21077293,15000,34.20079012
111.2496569,100,0.972397244,0.02870473,0.025163298,0.280143979,15000,17.91686357
111.4362434,100,0.822550223,0.073542189,0.08370835,0.45996506,15000,22.31685319
77.37153756,100,0.886194392,0.083020134,0.052700033,0.570537651,15000,9.688372858
113.164252,100,0.739232052,0.02466481,0.011432807,0.491651874,15000,25.47856337
103.1907278,100,0.9885073,0,0.07837898,0.466344499,15000,16.77660433
75.92750873,100,0.288774633,0.001703569,0.037224777,0.210461619,15000,0.018244934
107.2944267,100,0.698083553,0.03768463,0.091369683,0.45667997,15000,17.37244872
102.5284295,100,0.406971,0.019771854,0.074774255,0.206958131,15000,5.672841921
124.6439899,100,1.703551599,0,0.093779262,0.330697555,15000,26.79369934
129.5453192,100,0.515869618,0.035361421,0.039157975,0.479299054,15000,34.05440047
70.44495288,100,0.804511781,0,0.097522418,0.221947844,15000,0.095939754
75.06364752,100,4.260191002,0.084406993,0.009874387,0.254399111,15000,15.79199807
94.43734145,100,3.531409115,0.018253755,0.058432639,0.228458925,15000,8.970006117
101.8005112,100,0.93465094,0,0.050935219,0.345911739,15000,12.21397117
100.5473434,100,0.254820091,0.069719601,0.010566649,0.197633119,15000,5.051116937
115.3846342,100,0.346705093,0.000300863,0.008936954,0.491176312,15000,21.33231879
109.7632771,100,1.109098584,0.026660476,0.009808016,0.413388321,15000,24.03709836
76.19803902,100,0.924638902,0.019303529,0.085526113,0.204335837,15000,0.321752459
95.94099376,100,0.667063797,0,0.086189408,0.162311612,15000,1.956608361
125.1884733,100,4.713838867,0.069256005,0.021440044,0.461471861,15000,59.8885931
71.48603949,100,0.117839131,0.090108173,0.074053462,0.309735722,15000,0.002059461
122.0397904,100,0.245922869,0.080088631,0.058377874,0.484603624,15000,25.13451358
82.20088417,100,0.821263514,0.047970357,0.087821299,0.303799658,15000,2.759672165
91.86737705,100,0.638760186,0.048209322,0.056394791,0.550076995,15000,12.40392005
89.08993583,100,0.399267779,0.058712487,0.02579561,0.415283719,15000,5.671645014
122.6840713,100,0.575782568,0.068842054,0.001386216,0.367063546,15000,29.64059552
95.77014694,100,0.650608944,0,0.043707036,0.135789901,15000,1.75101754
108.6594628,100,0.114959547,0.059677009,0.099839613,0.201740165,15000,8.792793822
120.8101071,100,0.843373896,0.010943102,0.021015151,0.278521682,15000,23.82022074
98.69395409,100,0.37319609,0.016638224,0.020613825,0.47765322,15000,10.75606622
95.91046002,100,0.460219287,0,0.082574816,0.20234182,15000,2.492828247
81.97397082,100,1.894675407,0.0538125,0.044233542,0.327513712,15000,8.542466937
113.2167138,100,0.974505487,0.099892989,0.01446768,0.312603407,15000,25.52815076
118.1292341,100,0.413357391,0.055937412,0.09402272,0.584358778,15000,25.45684286
87.40052641,100,0.83202056,0.069899994,0.096259639,0.320979561,15000,4.895118867
80.21650478,100,0.615942115,0.096757274,0.085120632,0.447473512,15000,4.941450955
109.1192614,100,3.537443757,0.031870752,0.001019867,0.440710837,15000,42.36505826
128.6920243,100,4.514838368,0.03660849,0.050883033,0.559411041,15000,56.6620987
128.2744171,100,0.648823331,0.070193853,0.033516072,0.529660201,15000,37.29039924
74.43869717,100,2.047223801,0.001245245,0.073240715,0.212762336,15000,0.913308317
110.6232206,100,0.146423399,0.027810783,0.070700327,0.168414734,15000,10.62322062
95.9407161,100,0.683118457,0.025510943,0.091614404,0.48132534,15000,11.55480017
97.15712281,100,0.143593007,0.099113599,0.041632633,0.518216483,15000,6.669645954
89.41534471,100,4.414641481,0.047118383,0.075967338,0.262939961,15000,10.25329304
86.89915118,100,1.831881603,0.058282111,0.065169298,0.327329753,15000,9.402095129
115.5378305,100,2.802475538,0.085580763,0.020938299,0.160948582,15000,31.64490896
99.60548095,100,0.474118103,0.061072502,0.077942512,0.492934445,15000,12.59212623
107.1629839,100,0.44284229,0.089714284,0.092566185,0.232437138,15000,10.23440968
74.80197016,100,0.746662393,0.079356215,0.019640298,0.380537645,15000,3.58337238
80.05319075,100,0.774834304,0.02469866,0.072944856,0.316664882,15000,2.32922831
128.9630653,100,0.171755948,0.073071839,0.081188854,0.475669267,15000,29.70133067
77.59023368,100,0.175075967,0.054451989,0.070783695,0.449554134,15000,0.649480879
101.4216079,100,0.135822081,0.099382338,0.09960103,0.241398525,15000,4.280708161
105.3292461,100,0.679305993,0.00101191,0.028571541,0.45302571,15000,17.00741639
88.87957623,100,0.272959318,0,0.075458356,0.397232341,15000,2.970482497
80.93862269,100,0.224190611,0.086603055,0.09603329,0.503370693,15000,2.122190654
71.37384296,100,0.318791261,0.047302863,0.024348375,0.210172528,15000,0.008042747
98.40697557,100,0.381082508,0.092271215,0.021958872,0.521997937,15000,12.95227323
111.7895607,100,0.886704946,0.066144192,0.027043232,0.223501043,15000,17.9079821
89.14618352,100,0.625699748,0.022071766,0.03667139,0.402564614,15000,6.918698368
116.2853812,100,0.896479209,0.041900305,0.029978901,0.54117152,15000,30.76693133
71.51103019,100,0.740826216,0,0.010714198,0.446967718,15000,3.272202287
89.36881193,100,0.602510878,0.023057709,0.048909762,0.285273196,15000,3.624995279
123.9022516,100,4.703246904,0,0.088001855,0.252833382,15000,24.82226041
80.10355108,100,0.155055128,0.099060665,0.031991419,0.421786704,15000,0.707428004
80.62411153,100,0.748094235,0.031880573,7.33426E-05,0.221562972,15000,1.413248478
84.97536518,100,0.838467412,0.035560125,0.011314853,0.27054577,15000,3.916002424
93.63039667,100,4.216279638,0.043638559,0.00767146,0.435737314,15000,33.89172119
119.7262749,100,0.519751242,0.040389261,0.043078807,0.52392991,15000,27.60615344
117.5256045,100,0.478936442,0.092737122,0.093911461,0.598667038,15000,27.03265643
86.63602902,100,0.840722376,0.027573078,0.050880492,0.495896616,15000,10.0535503
101.8805978,100,0.339887759,0.037238618,0.04947535,0.564627134,15000,13.80396563
87.89049808,100,0.24234538,0.075497011,0.001051415,0.20747402,15000,0.667144482
89.7056635,100,0.992048818,0.05330974,0.045365815,0.279700529,15000,6.124350009
106.7737388,100,2.973960073,0,0.035675574,0.474309431,15000,30.89047162
119.9385954,100,1.293871597,0.048815668,0.006928859,0.103677203,15000,25.09422552
104.291055,100,1.028612852,0,0.065883378,0.472947486,15000,18.38302724
87.49548326,100,0.209510875,0.078030406,0.093690439,0.549640726,15000,4.265687977
75.0566744,100,0.35587763,0.084108283,0.009185757,0.287644645,15000,0.41132869
111.3623323,100,0.29692702,0.097741222,0.073143831,0.291044844,15000,14.06940844
116.2087851,100,0.205973758,0.064212305,0.025994866,0.210057602,15000,17.10794717
108.3287801,100,0.989516805,0.044047979,0.057531142,0.490321791,15000,23.01385851
83.25307125,100,3.135380187,0,0.027959937,0.122853738,15000,1.085820411
81.6137361,100,0.864505999,0,0.04210445,0.461477912,15000,6.911068824
78.51942178,100,0.321887622,0.094550178,0.038984572,0.46424956,15000,2.498119153
119.4504104,100,0.616104028,0.060887198,0.081421613,0.306789685,15000,21.71759121
108.6251931,100,0.528495119,0.066814897,0.07439061,0.57090414,15000,21.00385388
105.8469815,100,0.147784627,0.06896193,0.06066005,0.345895184,15000,8.874794351
74.2968505,100,0.842847761,0,0.062019495,0.355997272,15000,2.05087878
97.95269577,100,0.459494425,0.010330472,0.071385072,0.2585734,15000,4.89535733
82.85250267,100,0.433092513,0,0.091664121,0.429855256,15000,3.080001775
103.8260111,100,0.669480233,0.031575549,0.066441211,0.106731615,15000,4.743841523
106.8633926,100,0.694216938,0.09297823,0.007326248,0.288242553,15000,17.12259581
124.8522122,100,0.788197328,0.072763925,0.004586644,0.310188741,15000,32.44211748
126.4742545,100,0.587901874,0.069761352,0.019716745,0.47338987,15000,34.39967038
90.06505809,100,0.89755003,0,0.005108148,0.423614343,15000,10.47188285
84.7300195,100,0.395731349,0,0.098674426,0.304135761,15000,1.308373748
118.2918155,100,0.476992457,0.062130245,0.05299177,0.574343435,15000,27.49361755
110.0139767,100,0.996405875,0.055920781,0.039079823,0.457127946,15000,24.34617605
99.49068821,100,0.850879762,0.060482442,0.085132877,0.428443469,15000,13.88823773
105.0354025,100,0.420882883,0.01280198,0.074455423,0.500575207,15000,14.52154652
120.2142151,100,0.115864163,0.087507737,0.023585773,0.10173506,15000,20.89492705
111.8955692,100,2.573263655,0.043862303,0.034264595,0.404520619,15000,32.10423549
114.732283,100,0.163819828,0.081171122,0.063364955,0.456359564,15000,17.39624802
79.80397329,100,0.976743901,0.06223836,0.091436889,0.182213489,15000,0.551997246
105.7341723,100,0.881987546,0.026674638,0.000103421,0.131255276,15000,10.0184765
122.7794878,100,0.149834653,0,0.020658697,0.482180445,15000,23.96122097
129.1795571,100,0.949054349,0.01422919,0.010499234,0.127945127,15000,29.35173904
73.98121997,100,0.787292623,0.025972529,0.094011004,0.288442094,15000,0.823753246
73.57963262,100,0.134359453,0.047207046,0.015506324,0.544739778,15000,0.481026772
120.1153062,100,0.952612216,0.032326715,0.05944268,0.481121524,15000,29.74518276
96.54441356,100,4.018450453,0.098402921,0.044542017,0.231979807,15000,21.38522188
105.7250649,100,0.727771804,0.027952162,0.02699346,0.102928018,15000,7.104564656
105.7730042,100,0.854100403,0.074071485,0.027548333,0.209936383,15000,13.24898545
102.6102624,100,0.898990629,0.054387751,0.072711017,0.348423942,15000,13.36378852
89.89269094,100,0.923132248,0.040844721,0.007297156,0.111177168,15000,1.395936325
124.6259915,100,0.879262619,0,0.061208461,0.439672006,15000,29.8858413
87.65017758,100,0.568710682,0.022600837,0.07824875,0.187449233,15000,0.826961042
80.03464709,100,0.39647093,0.022231013,0.097438332,0.509590116,15000,3.488916384
77.38827593,100,0.433804773,0.058755826,0.050906839,0.437616057,15000,2.577724815
98.05807021,100,1.793712886,0.016751904,0.040477154,0.285622416,15000,12.03925155
85.20677601,100,0.187009819,0.058646319,0.080411556,0.213374408,15000,0.127006452
70.77272254,100,0.530242547,0.08920692,0.095265717,0.219910484,15000,0.066680513
113.1620041,100,4.752097802,0.043522224,0.022746196,0.53487872,15000,52.23748412
97.87862633,100,0.947144347,0.030584124,0.075438273,0.581794527,15000,18.68464481
81.01531561,100,0.533918418,0.029426047,0.057474024,0.598302267,15000,7.394137217
103.4449942,100,2.254716312,0.047453203,0.031708911,0.36179125,15000,23.5222272
78.56213257,100,0.199127073,0.024924571,0.021247292,0.214848902,15000,0.016463529
120.2502586,100,0.198708132,0,0.09431657,0.35167632,15000,20.39524094
118.2861238,100,0.703678505,0.09861892,0.072955706,0.432230674,15000,26.40315565
113.1365612,100,0.664378587,0.00819365,0.03817092,0.298807882,15000,16.9549221
85.84314238,100,0.832458937,0.007955721,0.018665013,0.533654255,15000,11.26352409
100.1057808,100,0.644407052,0.053024635,0.052447363,0.485642243,15000,15.11987907
119.766709,100,0.592325582,0,0.072626941,0.296553168,15000,20.64667526
124.0269793,100,0.678357209,0.064336438,0.020803671,0.140899354,15000,26.63830523
97.09107271,100,0.163361281,0.052711737,0.040905843,0.198138148,15000,1.957973727
96.45962004,100,0.66423742,0.038563859,0.043754523,0.176330138,15000,3.826893603
74.5241199,100,0.894583516,0.014321036,0.036649332,0.327096401,15000,2.122320179
76.67869166,100,2.555098067,0.013296375,0.092774485,0.269680846,15000,2.786077772
82.23481663,100,4.440857014,0,0.083884837,0.210451457,15000,2.562992875
85.24192541,100,0.668167388,0.008004993,0.012002195,0.211881257,15000,1.488710762
100.8200471,100,0.288622668,0,0.030495082,0.132363136,15000,2.894592441
124.4267791,100,0.569808816,0.006046898,0.074515841,0.581343206,15000,31.42709259
124.001356,100,0.570331614,0,0.034367533,0.599929548,15000,32.86098788
115.5307242,100,4.010175942,0.007981976,0.078206437,0.592472085,15000,41.71179052
75.69048706,100,0.298520224,0,0.098830964,0.282357524,15000,0.116061535
109.2528895,100,1.524200502,0.01211136,0.081125846,0.383123601,15000,19.42982588
95.91357455,100,0.915788922,0,0.034400324,0.418943408,15000,12.29029295
129.6308433,100,0.101930498,0,0.029149231,0.282635039,15000,29.63084334
112.700229,100,0.821681446,0,0.013160489,0.15847232,15000,13.78488333
129.6767138,100,3.095052057,0.070002236,0.040908189,0.162056857,15000,35.39217681
125.3876749,100,0.612437649,0,0.015820734,0.295259415,15000,26.9389262
78.89656482,100,0.195861835,0.043178533,0.002967599,0.35731081,15000,0.458651175
103.7065796,100,0.853097076,0.093402015,0.055689814,0.467428886,15000,19.87175669
78.52641489,100,0.827566485,0.029397867,0.04341361,0.227210814,15000,0.952128112
82.79618029,100,1.543925982,0,0.076824121,0.579234432,15000,14.06219529
98.29456264,100,2.345260819,0,0.092153365,0.456813274,15000,18.14565967
118.0425421,100,0.689910171,0,0.076908969,0.440028755,15000,23.40719097
77.98466575,100,2.079584472,0.064517441,0.099634517,0.425488555,15000,9.156667698
128.808371,100,0.222349013,0,0.021556044,0.496129863,15000,30.31458225
124.8970649,100,0.345983995,0.034353134,0.099484155,0.595848732,15000,29.3704317
114.9353363,100,0.10295108,0.032214182,0.021530515,0.170355317,15000,15.02145149
88.85234922,100,4.349562095,0.089291476,0.034162627,0.253161601,15000,19.84294725
96.18440606,100,0.208404165,0.028109356,0.084142125,0.30911292,15000,3.408684888
96.84672668,100,0.37471176,0.033562277,0.023297304,0.116660185,15000,1.61431301
119.2486039,100,0.878567208,0.017361858,0.081928004,0.149255294,15000,19.24860386
76.46116119,100,3.251422716,0.095285785,0.034184336,0.346447093,15000,15.0406265
95.07319877,100,0.452228212,0.020536571,0.026079479,0.28835999,15000,5.189727468
72.80456978,100,1.740784602,0.032334196,0.077613753,0.474825433,15000,7.957251192
89.72595309,100,3.650750405,0.065980429,0.092877773,0.510693573,15000,22.89231312
102.5465636,100,0.517769267,0.051100879,0.013901848,0.362596399,15000,12.69742326
85.09608995,100,0.754226022,0.092158196,0.033880059,0.11142996,15000,0.464086046
70.54389085,100,0.201466881,0.036833994,0.001902563,0.580263713,15000,0.959817112
126.7064942,100,4.021569346,0,0.030540443,0.365042948,15000,40.07130683
116.9556115,100,4.237381812,0.074730631,0.056085737,0.162632969,15000,24.26909035
76.34930873,100,0.311328997,0.015936235,0.004410866,0.573888988,15000,3.146346862
78.78155876,100,3.198045207,0.083746171,0.037051721,0.424752675,15000,18.68156509
111.3809989,100,0.273155072,0.080214994,0.027140582,0.245481681,15000,13.93863867
104.4774223,100,1.204157001,0.053453029,0.001633,0.363669319,15000,21.45692913
117.2106339,100,0.389688116,0.08119864,0.024533518,0.582039275,15000,26.7939391
90.13764463,100,0.165646917,0.036701484,0.042791535,0.277672239,15000,1.017688514
115.5536696,100,0.189439841,0.099867664,0.08242426,0.584097225,15000,20.33010188
128.0389568,100,0.45246086,0.056055371,0.06867492,0.559973136,15000,33.54644846
125.2063656,100,0.276565811,0.091776102,0.004961875,0.575230757,15000,31.3733106
82.33834099,100,0.67438849,0.047216267,0.010428755,0.284095996,15000,2.823911117
128.817388,100,0.722861527,0.004531748,0.060145319,0.388920048,15000,31.06092555
80.21870916,100,1.597582123,0.089618888,0.039240658,0.284258553,15000,6.744688342
127.3325417,100,0.694144157,0.036571337,0.08148833,0.380687495,15000,29.61215593
114.2866586,100,1.681647513,0.075118774,0.092671762,0.443251905,15000,28.0489175
108.4177848,100,0.765829342,0.010907436,0.003314332,0.107222253,15000,9.909054779
116.7918937,100,0.535882336,0.099870254,0.06995642,0.497807969,15000,25.54419192
73.93693789,100,2.573312576,0.067032712,0.070369256,0.38581674,15000,8.948369284
84.80356387,100,0.828433952,0,0.074502767,0.557975334,15000,9.92551096
121.1992472,100,3.581751325,0.089634014,0.034391273,0.451695912,15000,50.55974008
97.20708424,100,2.288198569,0.007763713,0.018967386,0.160212923,15000,7.094843594
81.86928674,100,4.996694839,0.002466639,0.089085516,0.255242515,15000,4.375126828
80.12164326,100,3.038211217,0.007061948,0.098740844,0.193157952,15000,1.168641523
99.19120006,100,0.437798197,0.070089386,0.026423376,0.538084287,15000,14.32060522
99.10307189,100,1.458251207,0.026231031,0.053072345,0.518635317,15000,21.56353246
127.0401254,100,0.86502518,0.036108761,0.055689024,0.480331156,15000,34.46219684
129.77929,100,0.904478785,0.04435032,0.017997031,0.526753123,15000,41.32841961
75.82195571,100,3.663429514,0.015404312,0.028223629,0.591182172,15000,23.77867605
102.0515498,100,0.983248549,0.095057084,0.062390863,0.436329211,15000,18.67659149
87.89141409,100,0.28535312,0.046847261,0.005783675,0.315155387,15000,2.244806282
99.38436399,100,0.925766881,0.037818239,0.0632148,0.54500654,15000,18.69814774
72.99070618,100,0.606962053,0,0.09335512,0.570471247,15000,4.221531845
121.8829478,100,2.285317003,0.076349543,0.070976195,0.578835602,15000,44.85322056
123.8998365,100,3.245783684,0.08461275,0.042280462,0.232482642,15000,36.46614865
126.1523011,100,0.273818276,0.087452904,0.001105262,0.421565441,15000,29.96316099
119.2200031,100,0.881189978,0.039015754,0.023875821,0.408623326,15000,28.2259908
80.06523353,100,3.880036133,0,0.073278788,0.390444136,15000,10.60926506
76.10526477,100,0.416863647,0,0.083813222,0.50481622,15000,2.612864132
81.3545328,100,0.930084062,0.009647263,0.003311564,0.106548345,15000,0.089033269
108.2628153,100,0.292325051,0,0.051926592,0.526271232,15000,15.5046119
118.6961897,100,4.188343191,0.029120395,0.038385526,0.395990484,15000,39.04499796
84.09441538,100,0.865605477,0,0.032311423,0.145715438,15000,0.385395185
88.72692087,100,4.143759454,0.015112146,0.090401902,0.14990092,15000,1.632433206
102.4712597,100,3.957207754,0.011905836,0.035190926,0.278965039,15000,18.7415668
74.03301279,100,0.502574712,0.03913118,0.061495051,0.12201408,15000,0.000279444
122.9707865,100,0.38491835,0.092359103,0.072094122,0.115051395,15000,23.11983267
105.5238227,100,2.595758257,0.008796574,0.024224605,0.230069313,15000,15.82115122
124.159593,100,0.473075327,0.00501379,0.016738059,0.193098001,15000,24.20896427
79.79959429,100,0.330957371,0.039026313,0.015801086,0.321255507,15000,0.954641428
76.69932308,100,0.473199648,0.097351149,0.091362347,0.470049084,15000,3.178142865
88.88840281,100,0.859195449,0.018569465,0.026608573,0.162820225,15000,1.612738887
91.92341298,100,3.015271506,0.084850111,0.0841301,0.511336614,15000,24.45326635
106.1642936,100,0.318458138,0.056500325,0.078521972,0.103648963,15000,6.284858123
129.9926001,100,0.817639365,0.079280773,0.090543522,0.454442147,15000,35.32247309
